Epoch,Loss,Accuracy
1,0.7359676966783417,0.7821343334469826
2,0.46129996662573974,0.8302079781793386
3,0.44465029021192237,0.8336174565291511
4,0.4404305304367917,0.8400954653937948
5,0.4347840325695396,0.8407773610637572
6,0.43232874826303,0.8428230480736447
7,0.4324174280885824,0.8424821002386634
8,0.42864512328529697,0.8438458915785885
9,0.428444525847409,0.8421411524036823
10,0.42664371111309246,0.8421411524036823
11,0.4264468985447451,0.8441868394135698
12,0.42380306471940643,0.840436413228776
13,0.42416381435275097,0.8482782134333448
14,0.42377057169083643,0.8455506307534947
15,0.42265143528110083,0.8445277872485509
16,0.4226182848342116,0.843163995908626
17,0.4217013995186323,0.845891578588476
18,0.42068736791671685,0.8421411524036823
19,0.42167737020355545,0.841800204568701
20,0.4199593313999837,0.8445277872485509
21,0.4180828918989632,0.8445277872485509
22,0.41954504413243815,0.8469144220934197
23,0.4206433034442591,0.843163995908626
24,0.4187453132906425,0.8407773610637572
25,0.4180055279875326,0.8445277872485509
26,0.41855012457243057,0.843163995908626
27,0.41791904607309527,0.8455506307534947
28,0.4176706598606119,0.8428230480736447
29,0.41793011678360525,0.8397545175588135
30,0.41559496630164816,0.8462325264234573
31,0.4139023302227736,0.8428230480736447
32,0.4148655308231437,0.8462325264234573
33,0.4140940886479858,0.8486191612683259
34,0.4147532253116217,0.8435049437436072
35,0.4137396091487966,0.8452096829185135
36,0.41606476607148535,0.845891578588476
37,0.41479384807610686,0.8400954653937948
38,0.41632284303289446,0.8356631435390385
39,0.4135864457205075,0.8445277872485509
40,0.41273394873269864,0.8445277872485509
41,0.41111908855848334,0.8506648482782134
42,0.4127807373370235,0.8441868394135698
43,0.4121857256947058,0.8445277872485509
44,0.4135785924179935,0.8428230480736447
45,0.41119588408307983,0.843163995908626
46,0.41402316892356383,0.8438458915785885
47,0.4111846633397736,0.8486191612683259
48,0.41300721001673835,0.8414592567337198
49,0.4098685656188699,0.8455506307534947
50,0.4127379040536399,0.8455506307534947
