Epoch,Loss,Accuracy
15,0.42352466912926806,0.8452096829185135
16,0.42591959752200853,0.8387316740538697
17,0.4259699969731863,0.845891578588476
18,0.4243310344250834,0.8452096829185135
19,0.4209722544689289,0.8441868394135698
20,0.4260271545251888,0.8380497783839073
1,1.1954577258126629,0.4592567337197409
2,0.535486919574879,0.8135015342652574
3,0.4613933081040397,0.8356631435390385
4,0.4530196922630874,0.8319127173542448
5,0.44960139205624045,0.8346403000340947
6,0.44278380291030306,0.8346403000340947
7,0.43926478089162035,0.8394135697238323
8,0.4402333664489695,0.839072621888851
9,0.4395875918288057,0.8387316740538697
10,0.4360253773693172,0.8400954653937948
11,0.43570806701441206,0.8452096829185135
12,0.4329478159836442,0.8421411524036823
13,0.4322686235674749,0.8411183088987385
14,0.43438099022920407,0.8356631435390385
15,0.4335076544742474,0.8414592567337198
16,0.43183942113238066,0.8428230480736447
17,0.4293674237662885,0.8411183088987385
18,0.43192159230803373,0.8421411524036823
19,0.4275530266146529,0.841800204568701
20,0.4262167796457013,0.8438458915785885
1,1.3872051767794054,0.2478690760313672
2,1.3837231705711435,0.2727582679849983
3,1.1703788231165386,0.5175588135015343
4,0.8108712674569157,0.7545175588135016
5,0.6241476209932653,0.8046368905557449
6,0.4865682206684682,0.8244118649846573
7,0.470554045812083,0.836345039209001
8,0.46325831749294544,0.840436413228776
9,0.45660607528323777,0.837708830548926
10,0.46075638541885094,0.8387316740538697
11,0.4550825199991861,0.8360040913740198
12,0.45240218442046437,0.8445277872485509
13,0.44970701348596653,0.839072621888851
14,0.4488747137456756,0.841800204568701
15,0.442847467976709,0.8452096829185135
16,0.4486819152239846,0.8411183088987385
17,0.44298255464403125,0.841800204568701
18,0.4413311656855334,0.8387316740538697
19,0.44208978402545496,0.8394135697238323
20,0.4383916715550577,0.8414592567337198
1,1.3959383482905405,0.2570746675758609
2,1.386801532661797,0.2703716331401296
3,1.3735756160779655,0.31401295601772927
4,1.3309679343112695,0.41356972383225366
5,1.1842064058418937,0.5905216501875213
6,0.8845219337773575,0.7749744289123764
7,0.6360464776045952,0.8073644732355949
8,0.5395138375219777,0.8138424821002387
9,0.5087223838020257,0.8175929082850324
10,0.4928881993096232,0.8230480736447323
11,0.483636652009909,0.8247528128196386
12,0.47536358205767326,0.8281622911694511
13,0.47023216571736326,0.8305489260143198
14,0.46347033621364186,0.8298670303443573
15,0.4558956271353087,0.8302079781793386
16,0.4532444593044137,0.8315717695192636
17,0.4502318476806555,0.8336174565291511
18,0.448822989691515,0.8332765086941698
19,0.44660167150679525,0.8329355608591885
20,0.44378943289155404,0.8281622911694511
