Epoch,Loss,Accuracy
1,1.3865086739979258,0.24795640326975477
2,1.387860676248327,0.2452316076294278
3,1.3878728073364384,0.22615803814713897
4,1.3845512314778259,0.28065395095367845
5,1.391838161107305,0.22615803814713897
6,1.3868875282661792,0.2452316076294278
7,1.3912119069606146,0.24795640326975477
8,1.3861034926666551,0.2452316076294278
9,1.389644925535862,0.2452316076294278
10,1.3891330691059538,0.2452316076294278
11,1.387923889978705,0.2452316076294278
12,1.385588398096672,0.28065395095367845
13,1.3874409776942283,0.2452316076294278
14,1.3890864102002385,0.24795640326975477
15,1.3872735532817788,0.22615803814713897
16,1.3893878271534268,0.2452316076294278
17,1.3878318656043072,0.24795640326975477
18,1.3874047098107818,0.2452316076294278
19,1.3857315021899481,0.24795640326975477
20,1.3936720482335103,0.2452316076294278
