Epoch,Loss,Accuracy
1,1.3865086739979258,0.24795640326975477
2,1.387860676248327,0.2452316076294278
3,1.3878728073364384,0.22615803814713897
4,1.3845512314778259,0.28065395095367845
5,1.391838161107305,0.22615803814713897
6,1.3868875282661792,0.2452316076294278
7,1.3912119069606146,0.24795640326975477
8,1.3861034926666551,0.2452316076294278
9,1.389644925535862,0.2452316076294278
10,1.3891330691059538,0.2452316076294278
11,1.387923889978705,0.2452316076294278
12,1.385588398096672,0.28065395095367845
13,1.3874409776942283,0.2452316076294278
14,1.3890864102002385,0.24795640326975477
15,1.3872735532817788,0.22615803814713897
16,1.3893878271534268,0.2452316076294278
17,1.3878318656043072,0.24795640326975477
18,1.3874047098107818,0.2452316076294278
19,1.3857315021899481,0.24795640326975477
20,1.3936720482335103,0.2452316076294278
1,1.3844010047107043,0.28065395095367845
2,1.3895984244931296,0.2452316076294278
3,1.386899750953799,0.2452316076294278
4,1.3862560941997601,0.24795640326975477
5,1.390661646299856,0.2452316076294278
6,1.387278805961401,0.22615803814713897
7,1.3852931852236756,0.2452316076294278
8,1.383621431176604,0.28065395095367845
9,1.3853209288308665,0.28065395095367845
10,1.3857571386836205,0.2452316076294278
11,1.3885457229874114,0.2452316076294278
12,1.3871680465641074,0.2452316076294278
13,1.3880850196859167,0.2452316076294278
14,1.3876705780341125,0.2452316076294278
15,1.3885590188834582,0.2452316076294278
16,1.3851167353362412,0.2452316076294278
17,1.388934262442004,0.2452316076294278
18,1.3879090930850368,0.2452316076294278
19,1.3860556894167242,0.2452316076294278
20,1.3898609769441777,0.24795640326975477
1,1.387332380954836,0.2452316076294278
2,1.386397799938836,0.2452316076294278
3,1.38765700733954,0.22615803814713897
4,1.3849899557695726,0.28065395095367845
5,1.389259962035135,0.2452316076294278
6,1.3851183883500684,0.24795640326975477
7,1.3887783392898394,0.2452316076294278
8,1.3895616969880356,0.2452316076294278
9,1.3855609260397972,0.2452316076294278
10,1.3870215523145504,0.2452316076294278
11,1.3890019268690728,0.22615803814713897
12,1.3847437372649398,0.28065395095367845
13,1.3891778359296212,0.2452316076294278
14,1.3896132204123348,0.2452316076294278
15,1.3888363071618353,0.22615803814713897
16,1.3871430463946808,0.2452316076294278
17,1.3857077496577999,0.2452316076294278
18,1.3854191943150451,0.24795640326975477
19,1.3852778140465636,0.24795640326975477
20,1.3893312543874217,0.2452316076294278
1,1.385331056748164,0.28065395095367845
2,1.3849903816098412,0.28065395095367845
3,1.3926087231337212,0.2452316076294278
4,1.391137007796472,0.28065395095367845
5,1.3892203030209451,0.2452316076294278
6,1.4086177709641834,0.22615803814713897
7,1.4036442008915,0.24795640326975477
8,1.3921334701273032,0.24795640326975477
9,1.3848305830188927,0.28065395095367845
10,1.3909282479688971,0.22615803814713897
11,1.3969551289114055,0.2452316076294278
12,1.3877481660660995,0.24795640326975477
13,1.4096656482291157,0.2452316076294278
14,1.3900505320577596,0.28065395095367845
15,1.3998675817364892,0.22615803814713897
16,1.3919902734600555,0.2452316076294278
17,1.393484893546767,0.24795640326975477
18,1.3891959739316062,0.2452316076294278
19,1.3846515871848333,0.24795640326975477
20,1.386186581216651,0.2452316076294278
