Epoch,Loss,Accuracy
1,1.0564258535069653,0.60381861575179
2,0.523088736823505,0.8158881691101262
3,0.46207856157006477,0.8274803954994886
4,0.4487626336100888,0.8291851346743948
5,0.43928646867884596,0.8356631435390385
6,0.43538398101565134,0.834981247869076
7,0.43587865699762135,0.837708830548926
8,0.43350134876121993,0.8435049437436072
9,0.43194666850843244,0.8465734742584384
10,0.43031385753073875,0.8438458915785885
11,0.4316336326059773,0.8397545175588135
12,0.4275071082266471,0.841800204568701
13,0.4293241577087675,0.8414592567337198
14,0.42586570211895447,0.8448687350835322
15,0.4301290894139963,0.839072621888851
16,0.4279093903702475,0.8448687350835322
17,0.42729484503520376,0.8462325264234573
18,0.42755288603225644,0.839072621888851
19,0.4259471054897957,0.8445277872485509
20,0.42883625940794107,0.8428230480736447
21,0.4248157660891243,0.8424821002386634
22,0.42492358273093994,0.8448687350835322
23,0.42350715043406173,0.8428230480736447
24,0.4262277327155319,0.841800204568701
25,0.4207135611605896,0.8441868394135698
26,0.4247632023281117,0.8462325264234573
27,0.4248524018310257,0.8421411524036823
28,0.42396704192367624,0.8397545175588135
29,0.4244415906425902,0.8400954653937948
30,0.4223211497751735,0.8428230480736447
31,0.4238789113123507,0.8428230480736447
32,0.4183950340264168,0.8462325264234573
33,0.4247009129378725,0.840436413228776
34,0.4214007189193156,0.8397545175588135
35,0.41910190933390035,0.8465734742584384
36,0.4197031773551867,0.8438458915785885
37,0.42277045576921146,0.8400954653937948
38,0.41977733405649237,0.8411183088987385
39,0.4225579812920164,0.843163995908626
40,0.41923939804249644,0.8400954653937948
41,0.41922119254499746,0.840436413228776
42,0.41926440381420543,0.8414592567337198
43,0.4198600143588574,0.8428230480736447
44,0.4206251513366605,0.8394135697238323
45,0.41969012401609385,0.8452096829185135
46,0.41965634973152605,0.8387316740538697
47,0.418796327860535,0.8428230480736447
48,0.4172073279606211,0.8482782134333448
49,0.4194533564721892,0.8435049437436072
50,0.4180439319874376,0.839072621888851
