Epoch,Loss,Accuracy
1,0.6675238343069385,0.7879304466416638
2,0.4521765260008712,0.8274803954994886
3,0.44065940763675593,0.841800204568701
4,0.4379100885027572,0.8397545175588135
5,0.43018225616271527,0.8421411524036823
6,0.43429129898162006,0.8407773610637572
7,0.43093705653859776,0.8407773610637572
8,0.42828919622949313,0.8414592567337198
9,0.4270850991632725,0.840436413228776
10,0.4268454648516221,0.8397545175588135
11,0.4222025712612258,0.8445277872485509
12,0.42297923731424886,0.8414592567337198
13,0.42356176061020384,0.8411183088987385
14,0.42282716181298147,0.845891578588476
15,0.4206074783257807,0.849982952608251
16,0.4220063576965056,0.8411183088987385
17,0.42232107887526565,0.8441868394135698
18,0.41730661552553083,0.8455506307534947
19,0.4182412601509498,0.8452096829185135
20,0.42011585199371604,0.8448687350835322
21,0.420289381977807,0.8462325264234573
22,0.4175919326821814,0.8438458915785885
23,0.41925656933136135,0.8435049437436072
24,0.41899158701839156,0.8407773610637572
25,0.41417164025028697,0.8424821002386634
26,0.4170912251630884,0.8394135697238323
27,0.41607868038384616,0.8435049437436072
28,0.41566247341375157,0.8407773610637572
29,0.41606794478307596,0.8428230480736447
30,0.41550832499101875,0.8435049437436072
31,0.4114888263691662,0.8455506307534947
32,0.4146579451461447,0.8469144220934197
33,0.41378321223998643,0.8407773610637572
34,0.4137005325555395,0.839072621888851
35,0.41208874376695837,0.8414592567337198
36,0.41475205093576484,0.841800204568701
37,0.4116912894497095,0.8435049437436072
38,0.412527895160718,0.8424821002386634
39,0.41443693999961867,0.8448687350835322
40,0.4106375777848164,0.8397545175588135
41,0.41296342068992903,0.839072621888851
42,0.41062743998263784,0.8421411524036823
43,0.41223861610131424,0.8424821002386634
44,0.4098368769329317,0.8424821002386634
45,0.4110826222036139,0.8452096829185135
46,0.41224271241426874,0.8421411524036823
47,0.41184390149312017,0.8421411524036823
48,0.40904603268032874,0.8462325264234573
49,0.4087940889400831,0.8438458915785885
50,0.4093070388185746,0.8428230480736447
